Date,Currency Pair,Type,Data,
4/30/95,USD/NOK,Real,7.14,
5/31/95,USD/NOK,Real,7.14,
6/30/95,USD/NOK,Real,7.14,
7/31/95,USD/NOK,Real,7.12,
8/31/95,USD/NOK,Real,7.1,
9/30/95,USD/NOK,Real,7.13,
10/31/95,USD/NOK,Real,7.11,
11/30/95,USD/NOK,Real,7.09,
12/31/95,USD/NOK,Real,7.08,
1/31/96,USD/NOK,Real,7.02,
2/29/96,USD/NOK,Real,7.01,
3/31/96,USD/NOK,Real,7.02,
4/30/96,USD/NOK,Real,7.02,
5/31/96,USD/NOK,Real,7.01,
6/30/96,USD/NOK,Real,7.01,
7/31/96,USD/NOK,Real,7.02,
8/31/96,USD/NOK,Real,7.01,
9/30/96,USD/NOK,Real,7.02,
10/31/96,USD/NOK,Real,7.02,
11/30/96,USD/NOK,Real,6.99,
12/31/96,USD/NOK,Real,6.97,
1/31/97,USD/NOK,Real,7.01,
2/28/97,USD/NOK,Real,7.03,
3/31/97,USD/NOK,Real,7.03,
4/30/97,USD/NOK,Real,7.03,
5/31/97,USD/NOK,Real,7.04,
6/30/97,USD/NOK,Real,7.05,
7/31/97,USD/NOK,Real,7.03,
8/31/97,USD/NOK,Real,7,
9/30/97,USD/NOK,Real,7.02,
10/31/97,USD/NOK,Real,7.02,
11/30/97,USD/NOK,Real,7.02,
12/31/97,USD/NOK,Real,7.02,
1/31/98,USD/NOK,Real,7.04,
2/28/98,USD/NOK,Real,7.07,
3/31/98,USD/NOK,Real,7.11,
4/30/98,USD/NOK,Real,7.1,
5/31/98,USD/NOK,Real,7.07,
6/30/98,USD/NOK,Real,7.08,
7/31/98,USD/NOK,Real,7.07,
8/31/98,USD/NOK,Real,7.04,
9/30/98,USD/NOK,Real,7.09,
10/31/98,USD/NOK,Real,7.07,
11/30/98,USD/NOK,Real,7.08,
12/31/98,USD/NOK,Real,7.07,
1/31/99,USD/NOK,Real,7.09,
2/28/99,USD/NOK,Real,7.1,
3/31/99,USD/NOK,Real,7.14,
4/30/99,USD/NOK,Real,7.12,
5/31/99,USD/NOK,Real,7.1,
6/30/99,USD/NOK,Real,7.11,
7/31/99,USD/NOK,Real,7.06,
8/31/99,USD/NOK,Real,7.02,
9/30/99,USD/NOK,Real,7.05,
10/31/99,USD/NOK,Real,7.07,
11/30/99,USD/NOK,Real,7.09,
12/31/99,USD/NOK,Real,7.08,
1/31/00,USD/NOK,Real,7.1,
2/29/00,USD/NOK,Real,7.1,
3/31/00,USD/NOK,Real,7.06,
4/30/00,USD/NOK,Real,7.09,
5/31/00,USD/NOK,Real,7.08,
6/30/00,USD/NOK,Real,7.08,
7/31/00,USD/NOK,Real,7.03,
8/31/00,USD/NOK,Real,7.03,
9/30/00,USD/NOK,Real,7.06,
10/31/00,USD/NOK,Real,7.05,
11/30/00,USD/NOK,Real,7.07,
12/31/00,USD/NOK,Real,7.05,
1/31/01,USD/NOK,Real,7.06,
2/28/01,USD/NOK,Real,7.1,
3/31/01,USD/NOK,Real,7.12,
4/30/01,USD/NOK,Real,7.13,
5/31/01,USD/NOK,Real,7.13,
6/30/01,USD/NOK,Real,7.12,
7/31/01,USD/NOK,Real,7.04,
8/31/01,USD/NOK,Real,7.03,
9/30/01,USD/NOK,Real,7.04,
10/31/01,USD/NOK,Real,7.06,
11/30/01,USD/NOK,Real,7.06,
12/31/01,USD/NOK,Real,7.08,
1/31/02,USD/NOK,Real,7.08,
2/28/02,USD/NOK,Real,7.08,
3/31/02,USD/NOK,Real,7.08,
4/30/02,USD/NOK,Real,7.06,
5/31/02,USD/NOK,Real,7.07,
6/30/02,USD/NOK,Real,7.07,
7/31/02,USD/NOK,Real,7.04,
8/31/02,USD/NOK,Real,7,
9/30/02,USD/NOK,Real,7.03,
10/31/02,USD/NOK,Real,7.04,
11/30/02,USD/NOK,Real,7.06,
12/31/02,USD/NOK,Real,7.1,
1/31/03,USD/NOK,Real,7.23,
2/28/03,USD/NOK,Real,7.2,
3/31/03,USD/NOK,Real,7.14,
4/30/03,USD/NOK,Real,7.11,
5/31/03,USD/NOK,Real,7.08,
6/30/03,USD/NOK,Real,7.06,
7/31/03,USD/NOK,Real,7.01,
8/31/03,USD/NOK,Real,6.99,
9/30/03,USD/NOK,Real,7.01,
10/31/03,USD/NOK,Real,7.01,
11/30/03,USD/NOK,Real,7.02,
12/31/03,USD/NOK,Real,7,
1/31/04,USD/NOK,Real,6.96,
2/29/04,USD/NOK,Real,6.95,
3/31/04,USD/NOK,Real,6.97,
4/30/04,USD/NOK,Real,6.97,
5/31/04,USD/NOK,Real,6.95,
6/30/04,USD/NOK,Real,6.92,
7/31/04,USD/NOK,Real,6.91,
8/31/04,USD/NOK,Real,6.89,
9/30/04,USD/NOK,Real,6.91,
10/31/04,USD/NOK,Real,6.89,
11/30/04,USD/NOK,Real,6.86,
12/31/04,USD/NOK,Real,6.85,
1/31/05,USD/NOK,Real,6.83,
2/28/05,USD/NOK,Real,6.81,
3/31/05,USD/NOK,Real,6.82,
4/30/05,USD/NOK,Real,6.84,
5/31/05,USD/NOK,Real,6.86,
6/30/05,USD/NOK,Real,6.86,
7/31/05,USD/NOK,Real,6.8,
8/31/05,USD/NOK,Real,6.77,
9/30/05,USD/NOK,Real,6.73,
10/31/05,USD/NOK,Real,6.72,
11/30/05,USD/NOK,Real,6.76,
12/31/05,USD/NOK,Real,6.75,
1/31/06,USD/NOK,Real,6.69,
2/28/06,USD/NOK,Real,6.75,
3/31/06,USD/NOK,Real,6.75,
4/30/06,USD/NOK,Real,6.77,
5/31/06,USD/NOK,Real,6.75,
6/30/06,USD/NOK,Real,6.73,
7/31/06,USD/NOK,Real,6.67,
8/31/06,USD/NOK,Real,6.64,
9/30/06,USD/NOK,Real,6.77,
10/31/06,USD/NOK,Real,6.81,
11/30/06,USD/NOK,Real,6.79,
12/31/06,USD/NOK,Real,6.73,
1/31/07,USD/NOK,Real,6.64,
2/28/07,USD/NOK,Real,6.63,
3/31/07,USD/NOK,Real,6.64,
4/30/07,USD/NOK,Real,6.62,
5/31/07,USD/NOK,Real,6.6,
6/30/07,USD/NOK,Real,6.58,
7/31/07,USD/NOK,Real,6.55,
8/31/07,USD/NOK,Real,6.54,
9/30/07,USD/NOK,Real,6.56,
10/31/07,USD/NOK,Real,6.55,
11/30/07,USD/NOK,Real,6.61,
12/31/07,USD/NOK,Real,6.64,
1/31/08,USD/NOK,Real,6.59,
2/29/08,USD/NOK,Real,6.61,
3/31/08,USD/NOK,Real,6.59,
4/30/08,USD/NOK,Real,6.57,
5/31/08,USD/NOK,Real,6.53,
6/30/08,USD/NOK,Real,6.48,
7/31/08,USD/NOK,Real,6.47,
8/31/08,USD/NOK,Real,6.49,
9/30/08,USD/NOK,Real,6.58,
10/31/08,USD/NOK,Real,6.66,
11/30/08,USD/NOK,Real,6.74,
12/31/08,USD/NOK,Real,6.79,
1/31/09,USD/NOK,Real,6.75,
2/28/09,USD/NOK,Real,6.78,
3/31/09,USD/NOK,Real,6.79,
4/30/09,USD/NOK,Real,6.8,
5/31/09,USD/NOK,Real,6.81,
6/30/09,USD/NOK,Real,6.79,
7/31/09,USD/NOK,Real,6.75,
8/31/09,USD/NOK,Real,6.71,
9/30/09,USD/NOK,Real,6.75,
10/31/09,USD/NOK,Real,6.72,
11/30/09,USD/NOK,Real,6.72,
12/31/09,USD/NOK,Real,6.74,
1/31/10,USD/NOK,Real,6.74,
2/28/10,USD/NOK,Real,6.83,
3/31/10,USD/NOK,Real,6.86,
4/30/10,USD/NOK,Real,6.88,
5/31/10,USD/NOK,Real,6.84,
6/30/10,USD/NOK,Real,6.84,
7/31/10,USD/NOK,Real,6.79,
8/31/10,USD/NOK,Real,6.76,
9/30/10,USD/NOK,Real,6.8,
10/31/10,USD/NOK,Real,6.78,
11/30/10,USD/NOK,Real,6.78,
12/31/10,USD/NOK,Real,6.83,
1/31/11,USD/NOK,Real,6.76,
2/28/11,USD/NOK,Real,6.77,
3/31/11,USD/NOK,Real,6.75,
4/30/11,USD/NOK,Real,6.76,
5/31/11,USD/NOK,Real,6.72,
6/30/11,USD/NOK,Real,6.7,
7/31/11,USD/NOK,Real,6.66,
8/31/11,USD/NOK,Real,6.61,
9/30/11,USD/NOK,Real,6.65,
10/31/11,USD/NOK,Real,6.64,
11/30/11,USD/NOK,Real,6.62,
12/31/11,USD/NOK,Real,6.63,
1/31/12,USD/NOK,Real,6.6,
2/29/12,USD/NOK,Real,6.65,
3/31/12,USD/NOK,Real,6.63,
4/30/12,USD/NOK,Real,6.63,
5/31/12,USD/NOK,Real,6.64,
6/30/12,USD/NOK,Real,6.61,
7/31/12,USD/NOK,Real,6.58,
8/31/12,USD/NOK,Real,6.52,
9/30/12,USD/NOK,Real,6.56,
10/31/12,USD/NOK,Real,6.57,
11/30/12,USD/NOK,Real,6.58,
12/31/12,USD/NOK,Real,6.61,
1/31/13,USD/NOK,Real,6.58,
2/28/13,USD/NOK,Real,6.58,
3/31/13,USD/NOK,Real,6.62,
4/30/13,USD/NOK,Real,6.67,
5/31/13,USD/NOK,Real,6.68,
6/30/13,USD/NOK,Real,6.64,
7/31/13,USD/NOK,Real,6.65,
8/31/13,USD/NOK,Real,6.63,
9/30/13,USD/NOK,Real,6.66,
10/31/13,USD/NOK,Real,6.67,
11/30/13,USD/NOK,Real,6.66,
12/31/13,USD/NOK,Real,6.64,
1/31/14,USD/NOK,Real,6.62,
2/28/14,USD/NOK,Real,6.65,
3/31/14,USD/NOK,Real,6.65,
4/30/14,USD/NOK,Real,6.66,
5/31/14,USD/NOK,Real,6.66,
6/30/14,USD/NOK,Real,6.63,
7/31/14,USD/NOK,Real,6.68,
8/31/14,USD/NOK,Real,6.65,
9/30/14,USD/NOK,Real,6.69,
10/31/14,USD/NOK,Real,6.7,
11/30/14,USD/NOK,Real,6.71,
12/31/14,USD/NOK,Real,6.73,
1/31/15,USD/NOK,Real,6.77,
2/28/15,USD/NOK,Real,6.78,
3/31/15,USD/NOK,Real,6.78,
4/30/15,USD/NOK,Real,6.8,
5/31/15,USD/NOK,Real,6.79,
6/30/15,USD/NOK,Real,6.79,
7/31/15,USD/NOK,Real,6.78,
8/31/15,USD/NOK,Real,6.77,
9/30/15,USD/NOK,Real,6.83,
10/31/15,USD/NOK,Real,6.85,
11/30/15,USD/NOK,Real,6.86,
12/31/15,USD/NOK,Real,6.84,
1/31/16,USD/NOK,Real,6.88,
2/29/16,USD/NOK,Real,6.93,
3/31/16,USD/NOK,Real,6.95,
4/30/16,USD/NOK,Real,6.95,
5/31/16,USD/NOK,Real,6.95,
6/30/16,USD/NOK,Real,6.97,
7/31/16,USD/NOK,Real,7.02,
8/31/16,USD/NOK,Real,6.97,
9/30/16,USD/NOK,Real,6.97,
10/31/16,USD/NOK,Real,6.99,
11/30/16,USD/NOK,Real,6.99,
12/31/16,USD/NOK,Real,6.94,
1/31/17,USD/NOK,Real,6.89,
2/28/17,USD/NOK,Real,6.92,
3/31/17,USD/NOK,Real,6.95,
4/30/17,USD/NOK,Real,6.95,
5/31/17,USD/NOK,Real,6.97,
6/30/17,USD/NOK,Real,6.99,
7/31/17,USD/NOK,Real,7.01,
8/31/17,USD/NOK,Real,6.92,
9/30/17,USD/NOK,Real,6.93,
10/31/17,USD/NOK,Real,6.93,
11/30/17,USD/NOK,Real,6.92,
12/31/17,USD/NOK,Real,6.9,
1/31/18,USD/NOK,Real,6.86,
2/28/18,USD/NOK,Real,6.91,
3/31/18,USD/NOK,Real,6.94,
4/30/18,USD/NOK,Real,6.95,
5/31/18,USD/NOK,Real,6.94,
6/30/18,USD/NOK,Real,6.98,
1/31/90,USD/NZD,Real,1.87,
2/28/90,USD/NZD,Real,1.86,
3/31/90,USD/NZD,Real,1.87,
4/30/90,USD/NZD,Real,1.86,
5/31/90,USD/NZD,Real,1.86,
6/30/90,USD/NZD,Real,1.88,
7/31/90,USD/NZD,Real,1.87,
8/31/90,USD/NZD,Real,1.86,
9/30/90,USD/NZD,Real,1.86,
10/31/90,USD/NZD,Real,1.85,
11/30/90,USD/NZD,Real,1.85,
12/31/90,USD/NZD,Real,1.86,
1/31/91,USD/NZD,Real,1.85,
2/28/91,USD/NZD,Real,1.85,
3/31/91,USD/NZD,Real,1.86,
4/30/91,USD/NZD,Real,1.86,
5/31/91,USD/NZD,Real,1.85,
6/30/91,USD/NZD,Real,1.85,
7/31/91,USD/NZD,Real,1.85,
8/31/91,USD/NZD,Real,1.84,
9/30/91,USD/NZD,Real,1.84,
10/31/91,USD/NZD,Real,1.84,
11/30/91,USD/NZD,Real,1.83,
12/31/91,USD/NZD,Real,1.82,
1/31/92,USD/NZD,Real,1.82,
2/29/92,USD/NZD,Real,1.82,
3/31/92,USD/NZD,Real,1.82,
4/30/92,USD/NZD,Real,1.82,
5/31/92,USD/NZD,Real,1.81,
6/30/92,USD/NZD,Real,1.81,
7/31/92,USD/NZD,Real,1.81,
8/31/92,USD/NZD,Real,1.8,
9/30/92,USD/NZD,Real,1.81,
10/31/92,USD/NZD,Real,1.8,
11/30/92,USD/NZD,Real,1.79,
12/31/92,USD/NZD,Real,1.79,
1/31/93,USD/NZD,Real,1.79,
2/28/93,USD/NZD,Real,1.78,
3/31/93,USD/NZD,Real,1.78,
4/30/93,USD/NZD,Real,1.78,
5/31/93,USD/NZD,Real,1.77,
6/30/93,USD/NZD,Real,1.78,
7/31/93,USD/NZD,Real,1.78,
8/31/93,USD/NZD,Real,1.78,
9/30/93,USD/NZD,Real,1.78,
10/31/93,USD/NZD,Real,1.78,
11/30/93,USD/NZD,Real,1.77,
12/31/93,USD/NZD,Real,1.77,
1/31/94,USD/NZD,Real,1.77,
2/28/94,USD/NZD,Real,1.76,
3/31/94,USD/NZD,Real,1.76,
4/30/94,USD/NZD,Real,1.76,
5/31/94,USD/NZD,Real,1.76,
6/30/94,USD/NZD,Real,1.76,
7/31/94,USD/NZD,Real,1.75,
8/31/94,USD/NZD,Real,1.74,
9/30/94,USD/NZD,Real,1.76,
10/31/94,USD/NZD,Real,1.76,
11/30/94,USD/NZD,Real,1.76,
12/31/94,USD/NZD,Real,1.77,
1/31/95,USD/NZD,Real,1.77,
2/28/95,USD/NZD,Real,1.76,
3/31/95,USD/NZD,Real,1.78,
4/30/95,USD/NZD,Real,1.77,
5/31/95,USD/NZD,Real,1.77,
6/30/95,USD/NZD,Real,1.78,
7/31/95,USD/NZD,Real,1.78,
8/31/95,USD/NZD,Real,1.78,
9/30/95,USD/NZD,Real,1.78,
10/31/95,USD/NZD,Real,1.77,
11/30/95,USD/NZD,Real,1.77,
12/31/95,USD/NZD,Real,1.78,
1/31/96,USD/NZD,Real,1.77,
2/29/96,USD/NZD,Real,1.77,
3/31/96,USD/NZD,Real,1.77,
4/30/96,USD/NZD,Real,1.76,
5/31/96,USD/NZD,Real,1.76,
6/30/96,USD/NZD,Real,1.77,
7/31/96,USD/NZD,Real,1.77,
8/31/96,USD/NZD,Real,1.76,
9/30/96,USD/NZD,Real,1.77,
10/31/96,USD/NZD,Real,1.76,
11/30/96,USD/NZD,Real,1.76,
12/31/96,USD/NZD,Real,1.77,
1/31/97,USD/NZD,Real,1.76,
2/28/97,USD/NZD,Real,1.76,
3/31/97,USD/NZD,Real,1.75,
4/30/97,USD/NZD,Real,1.75,
5/31/97,USD/NZD,Real,1.75,
6/30/97,USD/NZD,Real,1.75,
7/31/97,USD/NZD,Real,1.75,
8/31/97,USD/NZD,Real,1.74,
9/30/97,USD/NZD,Real,1.75,
10/31/97,USD/NZD,Real,1.74,
11/30/97,USD/NZD,Real,1.74,
12/31/97,USD/NZD,Real,1.75,
1/31/98,USD/NZD,Real,1.75,
2/28/98,USD/NZD,Real,1.75,
3/31/98,USD/NZD,Real,1.75,
4/30/98,USD/NZD,Real,1.75,
5/31/98,USD/NZD,Real,1.75,
6/30/98,USD/NZD,Real,1.75,
7/31/98,USD/NZD,Real,1.75,
8/31/98,USD/NZD,Real,1.74,
9/30/98,USD/NZD,Real,1.75,
10/31/98,USD/NZD,Real,1.75,
11/30/98,USD/NZD,Real,1.75,
12/31/98,USD/NZD,Real,1.73,
1/31/99,USD/NZD,Real,1.73,
2/28/99,USD/NZD,Real,1.73,
3/31/99,USD/NZD,Real,1.72,
4/30/99,USD/NZD,Real,1.71,
5/31/99,USD/NZD,Real,1.71,
6/30/99,USD/NZD,Real,1.71,
7/31/99,USD/NZD,Real,1.7,
8/31/99,USD/NZD,Real,1.7,
9/30/99,USD/NZD,Real,1.7,
10/31/99,USD/NZD,Real,1.7,
11/30/99,USD/NZD,Real,1.69,
12/31/99,USD/NZD,Real,1.69,
1/31/00,USD/NZD,Real,1.69,
2/29/00,USD/NZD,Real,1.68,
3/31/00,USD/NZD,Real,1.68,
4/30/00,USD/NZD,Real,1.68,
5/31/00,USD/NZD,Real,1.68,
6/30/00,USD/NZD,Real,1.68,
7/31/00,USD/NZD,Real,1.68,
8/31/00,USD/NZD,Real,1.68,
9/30/00,USD/NZD,Real,1.69,
10/31/00,USD/NZD,Real,1.69,
11/30/00,USD/NZD,Real,1.69,
12/31/00,USD/NZD,Real,1.7,
1/31/01,USD/NZD,Real,1.69,
2/28/01,USD/NZD,Real,1.69,
3/31/01,USD/NZD,Real,1.68,
4/30/01,USD/NZD,Real,1.68,
5/31/01,USD/NZD,Real,1.67,
6/30/01,USD/NZD,Real,1.68,
7/31/01,USD/NZD,Real,1.69,
8/31/01,USD/NZD,Real,1.69,
9/30/01,USD/NZD,Real,1.69,
10/31/01,USD/NZD,Real,1.69,
11/30/01,USD/NZD,Real,1.69,
12/31/01,USD/NZD,Real,1.71,
1/31/02,USD/NZD,Real,1.7,
2/28/02,USD/NZD,Real,1.7,
3/31/02,USD/NZD,Real,1.7,
4/30/02,USD/NZD,Real,1.7,
5/31/02,USD/NZD,Real,1.69,
6/30/02,USD/NZD,Real,1.71,
7/31/02,USD/NZD,Real,1.71,
8/31/02,USD/NZD,Real,1.7,
9/30/02,USD/NZD,Real,1.71,
10/31/02,USD/NZD,Real,1.7,
11/30/02,USD/NZD,Real,1.7,
12/31/02,USD/NZD,Real,1.71,
1/31/03,USD/NZD,Real,1.7,
2/28/03,USD/NZD,Real,1.69,
3/31/03,USD/NZD,Real,1.7,
4/30/03,USD/NZD,Real,1.7,
5/31/03,USD/NZD,Real,1.71,
6/30/03,USD/NZD,Real,1.7,
7/31/03,USD/NZD,Real,1.7,
8/31/03,USD/NZD,Real,1.69,
9/30/03,USD/NZD,Real,1.69,
10/31/03,USD/NZD,Real,1.69,
11/30/03,USD/NZD,Real,1.69,
12/31/03,USD/NZD,Real,1.7,
1/31/04,USD/NZD,Real,1.69,
2/29/04,USD/NZD,Real,1.69,
3/31/04,USD/NZD,Real,1.69,
4/30/04,USD/NZD,Real,1.69,
5/31/04,USD/NZD,Real,1.68,
6/30/04,USD/NZD,Real,1.69,
7/31/04,USD/NZD,Real,1.69,
8/31/04,USD/NZD,Real,1.69,
9/30/04,USD/NZD,Real,1.69,
10/31/04,USD/NZD,Real,1.68,
11/30/04,USD/NZD,Real,1.68,
12/31/04,USD/NZD,Real,1.69,
1/31/05,USD/NZD,Real,1.69,
2/28/05,USD/NZD,Real,1.68,
3/31/05,USD/NZD,Real,1.69,
4/30/05,USD/NZD,Real,1.68,
5/31/05,USD/NZD,Real,1.68,
6/30/05,USD/NZD,Real,1.7,
7/31/05,USD/NZD,Real,1.68,
8/31/05,USD/NZD,Real,1.67,
9/30/05,USD/NZD,Real,1.67,
10/31/05,USD/NZD,Real,1.67,
11/30/05,USD/NZD,Real,1.68,
12/31/05,USD/NZD,Real,1.69,
1/31/06,USD/NZD,Real,1.68,
2/28/06,USD/NZD,Real,1.68,
3/31/06,USD/NZD,Real,1.68,
4/30/06,USD/NZD,Real,1.68,
5/31/06,USD/NZD,Real,1.67,
6/30/06,USD/NZD,Real,1.69,
7/31/06,USD/NZD,Real,1.68,
8/31/06,USD/NZD,Real,1.68,
9/30/06,USD/NZD,Real,1.7,
10/31/06,USD/NZD,Real,1.7,
11/30/06,USD/NZD,Real,1.7,
12/31/06,USD/NZD,Real,1.69,
1/31/07,USD/NZD,Real,1.69,
2/28/07,USD/NZD,Real,1.68,
3/31/07,USD/NZD,Real,1.68,
4/30/07,USD/NZD,Real,1.67,
5/31/07,USD/NZD,Real,1.67,
6/30/07,USD/NZD,Real,1.68,
7/31/07,USD/NZD,Real,1.68,
8/31/07,USD/NZD,Real,1.68,
9/30/07,USD/NZD,Real,1.68,
10/31/07,USD/NZD,Real,1.67,
11/30/07,USD/NZD,Real,1.66,
12/31/07,USD/NZD,Real,1.67,
1/31/08,USD/NZD,Real,1.67,
2/29/08,USD/NZD,Real,1.66,
3/31/08,USD/NZD,Real,1.67,
4/30/08,USD/NZD,Real,1.67,
5/31/08,USD/NZD,Real,1.66,
6/30/08,USD/NZD,Real,1.67,
7/31/08,USD/NZD,Real,1.65,
8/31/08,USD/NZD,Real,1.66,
9/30/08,USD/NZD,Real,1.68,
10/31/08,USD/NZD,Real,1.69,
11/30/08,USD/NZD,Real,1.73,
12/31/08,USD/NZD,Real,1.73,
1/31/09,USD/NZD,Real,1.73,
2/28/09,USD/NZD,Real,1.72,
3/31/09,USD/NZD,Real,1.73,
4/30/09,USD/NZD,Real,1.73,
5/31/09,USD/NZD,Real,1.72,
6/30/09,USD/NZD,Real,1.72,
7/31/09,USD/NZD,Real,1.72,
8/31/09,USD/NZD,Real,1.71,
9/30/09,USD/NZD,Real,1.73,
10/31/09,USD/NZD,Real,1.73,
11/30/09,USD/NZD,Real,1.72,
12/31/09,USD/NZD,Real,1.72,
1/31/10,USD/NZD,Real,1.72,
2/28/10,USD/NZD,Real,1.72,
3/31/10,USD/NZD,Real,1.72,
4/30/10,USD/NZD,Real,1.72,
5/31/10,USD/NZD,Real,1.72,
6/30/10,USD/NZD,Real,1.73,
7/31/10,USD/NZD,Real,1.72,
8/31/10,USD/NZD,Real,1.72,
9/30/10,USD/NZD,Real,1.74,
10/31/10,USD/NZD,Real,1.73,
11/30/10,USD/NZD,Real,1.73,
12/31/10,USD/NZD,Real,1.76,
1/31/11,USD/NZD,Real,1.76,
2/28/11,USD/NZD,Real,1.75,
3/31/11,USD/NZD,Real,1.75,
4/30/11,USD/NZD,Real,1.75,
5/31/11,USD/NZD,Real,1.74,
6/30/11,USD/NZD,Real,1.76,
7/31/11,USD/NZD,Real,1.75,
8/31/11,USD/NZD,Real,1.75,
9/30/11,USD/NZD,Real,1.75,
10/31/11,USD/NZD,Real,1.75,
11/30/11,USD/NZD,Real,1.75,
12/31/11,USD/NZD,Real,1.74,
1/31/12,USD/NZD,Real,1.74,
2/29/12,USD/NZD,Real,1.73,
3/31/12,USD/NZD,Real,1.74,
4/30/12,USD/NZD,Real,1.73,
5/31/12,USD/NZD,Real,1.74,
6/30/12,USD/NZD,Real,1.74,
7/31/12,USD/NZD,Real,1.74,
8/31/12,USD/NZD,Real,1.73,
9/30/12,USD/NZD,Real,1.73,
10/31/12,USD/NZD,Real,1.73,
11/30/12,USD/NZD,Real,1.73,
12/31/12,USD/NZD,Real,1.73,
1/31/13,USD/NZD,Real,1.72,
2/28/13,USD/NZD,Real,1.71,
3/31/13,USD/NZD,Real,1.73,
4/30/13,USD/NZD,Real,1.73,
5/31/13,USD/NZD,Real,1.73,
6/30/13,USD/NZD,Real,1.73,
7/31/13,USD/NZD,Real,1.72,
8/31/13,USD/NZD,Real,1.72,
9/30/13,USD/NZD,Real,1.74,
10/31/13,USD/NZD,Real,1.73,
11/30/13,USD/NZD,Real,1.73,
12/31/13,USD/NZD,Real,1.73,
1/31/14,USD/NZD,Real,1.72,
2/28/14,USD/NZD,Real,1.72,
3/31/14,USD/NZD,Real,1.72,
4/30/14,USD/NZD,Real,1.72,
5/31/14,USD/NZD,Real,1.72,
6/30/14,USD/NZD,Real,1.72,
7/31/14,USD/NZD,Real,1.72,
8/31/14,USD/NZD,Real,1.72,
9/30/14,USD/NZD,Real,1.72,
10/31/14,USD/NZD,Real,1.72,
11/30/14,USD/NZD,Real,1.73,
12/31/14,USD/NZD,Real,1.73,
1/31/15,USD/NZD,Real,1.74,
2/28/15,USD/NZD,Real,1.74,
3/31/15,USD/NZD,Real,1.73,
4/30/15,USD/NZD,Real,1.73,
5/31/15,USD/NZD,Real,1.72,
6/30/15,USD/NZD,Real,1.72,
7/31/15,USD/NZD,Real,1.72,
8/31/15,USD/NZD,Real,1.72,
9/30/15,USD/NZD,Real,1.73,
10/31/15,USD/NZD,Real,1.73,
11/30/15,USD/NZD,Real,1.73,
12/31/15,USD/NZD,Real,1.72,
1/31/16,USD/NZD,Real,1.72,
2/29/16,USD/NZD,Real,1.72,
3/31/16,USD/NZD,Real,1.72,
4/30/16,USD/NZD,Real,1.72,
5/31/16,USD/NZD,Real,1.71,
6/30/16,USD/NZD,Real,1.71,
7/31/16,USD/NZD,Real,1.71,
8/31/16,USD/NZD,Real,1.71,
9/30/16,USD/NZD,Real,1.71,
10/31/16,USD/NZD,Real,1.71,
11/30/16,USD/NZD,Real,1.71,
12/31/16,USD/NZD,Real,1.71,
1/31/17,USD/NZD,Real,1.7,
2/28/17,USD/NZD,Real,1.7,
3/31/17,USD/NZD,Real,1.72,
4/30/17,USD/NZD,Real,1.71,
5/31/17,USD/NZD,Real,1.72,
6/30/17,USD/NZD,Real,1.72,
7/31/17,USD/NZD,Real,1.71,
8/31/17,USD/NZD,Real,1.71,
9/30/17,USD/NZD,Real,1.71,
10/31/17,USD/NZD,Real,1.71,
11/30/17,USD/NZD,Real,1.7,
12/31/17,USD/NZD,Real,1.7,
1/31/18,USD/NZD,Real,1.69,
2/28/18,USD/NZD,Real,1.69,
3/31/18,USD/NZD,Real,1.7,
4/30/18,USD/NZD,Real,1.69,
5/31/18,USD/NZD,Real,1.69,
6/30/18,USD/NZD,Real,1.69,
1/31/90,USD/SEK,Real,7.16,
2/28/90,USD/SEK,Real,7.16,
3/31/90,USD/SEK,Real,7.32,
4/30/90,USD/SEK,Real,7.33,
5/31/90,USD/SEK,Real,7.36,
6/30/90,USD/SEK,Real,7.31,
7/31/90,USD/SEK,Real,7.34,
8/31/90,USD/SEK,Real,7.33,
9/30/90,USD/SEK,Real,7.37,
10/31/90,USD/SEK,Real,7.36,
11/30/90,USD/SEK,Real,7.37,
12/31/90,USD/SEK,Real,7.33,
1/31/91,USD/SEK,Real,7.48,
2/28/91,USD/SEK,Real,7.68,
3/31/91,USD/SEK,Real,7.71,
4/30/91,USD/SEK,Real,7.74,
5/31/91,USD/SEK,Real,7.72,
6/30/91,USD/SEK,Real,7.68,
7/31/91,USD/SEK,Real,7.67,
8/31/91,USD/SEK,Real,7.64,
9/30/91,USD/SEK,Real,7.7,
10/31/91,USD/SEK,Real,7.72,
11/30/91,USD/SEK,Real,7.72,
12/31/91,USD/SEK,Real,7.69,
1/31/92,USD/SEK,Real,7.67,
2/29/92,USD/SEK,Real,7.65,
3/31/92,USD/SEK,Real,7.66,
4/30/92,USD/SEK,Real,7.66,
5/31/92,USD/SEK,Real,7.65,
6/30/92,USD/SEK,Real,7.61,
7/31/92,USD/SEK,Real,7.58,
8/31/92,USD/SEK,Real,7.57,
9/30/92,USD/SEK,Real,7.66,
10/31/92,USD/SEK,Real,7.64,
11/30/92,USD/SEK,Real,7.59,
12/31/92,USD/SEK,Real,7.6,
1/31/93,USD/SEK,Real,7.78,
2/28/93,USD/SEK,Real,7.79,
3/31/93,USD/SEK,Real,7.81,
4/30/93,USD/SEK,Real,7.82,
5/31/93,USD/SEK,Real,7.78,
6/30/93,USD/SEK,Real,7.75,
7/31/93,USD/SEK,Real,7.72,
8/31/93,USD/SEK,Real,7.71,
9/30/93,USD/SEK,Real,7.77,
